year,month,day,hour,load,temp,tempf1,tempf2,tempf3,hum,humf1,humf2,humf3,ws,wsf1,wsf2,wsf3,cc,ccf1,ccf2,ccf3
2009,1,14,2,12210,31,10,9,10,23,2,-1,0,16,5,5,4,4,9,8,9
2009,1,14,3,12330,28,10,9,10,16,1,0,0,19,5,4,4,2,9,9,10
2009,1,14,4,12818,24,9,8,10,12,1,0,0,20,5,4,4,2,9,9,10
2009,1,14,5,14156,21,9,7,10,5,1,0,0,20,5,5,5,1,9,9,10
2009,1,14,6,16556,18,8,7,9,1,1,-1,0,21,7,6,5,0,9,9,10
2009,1,14,7,17796,15,7,7,9,-1,0,-1,1,18,7,6,6,1,10,9,10
2009,1,14,8,17921,14,6,8,9,-2,0,0,1,19,7,7,7,0,9,8,10
2009,1,14,9,17976,13,8,9,10,-3,1,0,1,17,8,7,8,0,9,8,10
2009,1,14,10,18061,14,9,11,10,-4,1,1,1,15,9,8,9,0,9,7,10
2009,1,14,11,17998,15,10,12,11,-6,2,1,2,14,9,9,9,0,9,7,10
2009,1,14,12,17821,16,12,13,11,-6,2,1,2,16,10,9,9,0,9,7,10
2009,1,14,13,17775,16,14,15,12,-7,1,2,1,12,11,9,10,1,8,7,10
2009,1,14,14,17674,16,13,16,12,-7,1,1,1,12,11,9,10,2,8,7,9
2009,1,14,15,17822,17,13,16,13,-7,-1,1,1,12,11,9,10,2,7,7,9
2009,1,14,16,18872,15,12,15,13,-8,-3,1,1,10,11,9,10,3,7,6,9
2009,1,14,17,20300,14,11,14,12,-7,-3,-1,0,7,11,8,10,3,5,6,8
2009,1,14,18,20279,13,10,13,11,-7,-4,-2,0,8,11,8,10,5,5,6,8
2009,1,14,19,19827,13,9,12,10,-6,-6,-3,0,7,11,8,10,7,4,5,8
2009,1,14,20,19109,13,7,10,9,-7,-6,-4,-1,7,11,8,10,8,3,5,6
2009,1,14,21,17935,12,6,9,8,-6,-7,-5,-1,4,11,8,10,7,2,4,5
2009,1,14,22,16449,11,5,8,7,-6,-7,-7,-2,5,10,8,10,6,2,3,4
2009,1,14,23,15043,11,3,6,7,-6,-7,-7,-3,5,10,8,10,7,3,3,3
2009,1,15,0,14192,10,5,5,6,-4,-7,-6,-4,4,8,7,8,7,5,2,3
2009,1,15,1,13767,10,4,4,5,-4,-8,-7,-5,3,8,8,7,8,4,2,3
2009,1,15,2,13600,10,4,3,3,-2,-7,-8,-6,4,8,7,7,8,3,2,2
2009,1,15,3,13625,9,3,2,2,-2,-8,-9,-7,5,8,7,7,6,3,2,2
2009,1,15,4,14002,8,2,1,1,-2,-8,-9,-8,4,8,7,7,4,3,2,1
2009,1,15,5,15145,8,2,0,0,-3,-8,-10,-8,5,8,7,7,5,3,2,1
2009,1,15,6,17302,8,1,-1,-1,-2,-8,-10,-9,5,8,7,6,6,4,3,1
2009,1,15,7,18543,8,-1,0,-1,-3,-8,-11,-9,6,8,7,6,7,5,3,2
2009,1,15,8,18779,7,0,1,1,-3,-8,-10,-8,6,8,8,7,6,4,3,2
2009,1,15,9,18895,8,2,4,2,-3,-8,-9,-7,8,10,9,7,5,3,2,2
2009,1,15,10,19035,10,5,6,5,-3,-8,-8,-6,8,11,10,8,7,3,2,3
2009,1,15,11,19021,11,8,9,8,-3,-8,-7,-5,10,11,10,9,4,4,3,3
2009,1,15,12,18775,12,10,11,9,-3,-7,-6,-5,8,11,11,10,6,6,3,4
2009,1,15,13,18566,14,12,13,12,-3,-8,-6,-4,8,11,11,10,5,6,4,4
2009,1,15,14,18303,15,13,14,13,-5,-7,-5,-4,8,12,10,10,4,5,4,5
2009,1,15,15,18311,15,13,15,14,-5,-8,-5,-4,6,11,9,9,3,5,5,5
2009,1,15,16,19146,15,13,14,14,-6,-8,-5,-3,5,11,8,9,2,4,5,6
2009,1,15,17,20630,14,11,13,13,-6,-8,-5,-3,5,10,8,8,2,3,5,6
2009,1,15,18,20702,12,10,12,11,-6,-7,-4,-3,9,10,7,8,2,4,5,6
2009,1,15,19,20309,11,10,11,9,-6,-7,-4,-3,8,10,7,8,2,3,5,5
2009,1,15,20,19702,9,9,10,9,-6,-7,-4,-2,8,9,8,8,1,2,5,5
2009,1,15,21,18542,7,8,10,9,-6,-7,-4,-2,7,9,7,8,0,2,5,5
2009,1,15,22,17030,7,7,9,9,-6,-7,-4,-1,5,9,7,9,0,2,4,5
2009,1,15,23,15730,5,6,8,9,-6,-8,-4,-1,6,8,7,8,0,2,5,4
2009,1,16,0,14894,4,6,7,7,-6,-7,-6,-3,5,8,7,8,0,3,2,3
2009,1,16,1,14535,3,5,6,6,-6,-7,-5,-3,6,8,7,7,0,2,2,2
2009,1,16,2,14385,2,5,5,5,-7,-7,-6,-4,5,8,7,7,0,1,2,2
2009,1,16,3,14430,1,4,4,5,-7,-7,-6,-4,4,8,7,7,1,1,2,2
2009,1,16,4,14816,0,4,3,5,-8,-8,-6,-4,5,7,7,6,1,1,3,2
2009,1,16,5,15959,-1,4,2,4,-9,-8,-7,-4,4,6,6,6,1,2,3,2
2009,1,16,6,18102,-1,3,2,2,-8,-8,-7,-5,6,6,6,6,0,2,3,2
2009,1,16,7,19319,0,2,2,2,-9,-8,-7,-5,5,6,6,5,1,3,3,2
2009,1,16,8,19481,-1,3,4,4,-8,-7,-6,-4,6,6,6,6,1,3,3,2
2009,1,16,9,19439,2,5,6,6,-6,-6,-6,-4,7,6,7,6,0,3,3,2
2009,1,16,10,19307,6,9,9,8,-4,-5,-5,-3,6,6,8,7,0,3,2,2
2009,1,16,11,19085,10,12,11,10,-4,-4,-4,-3,7,6,8,8,0,4,3,3
2009,1,16,12,18764,13,14,14,13,-5,-3,-4,-2,9,6,8,8,1,5,3,3
2009,1,16,13,18515,14,15,16,15,-7,-2,-3,-1,12,6,8,8,1,5,3,3
2009,1,16,14,18254,14,16,17,16,-7,-2,-3,-1,10,6,8,7,1,6,4,5
2009,1,16,15,18248,15,16,18,16,-7,-2,-2,-1,11,6,8,7,2,6,4,6
2009,1,16,16,19071,14,16,17,16,-7,-1,-1,-1,11,7,7,5,1,5,5,7
2009,1,16,17,20347,12,16,16,15,-7,-1,-1,-1,6,7,6,5,1,5,6,7
2009,1,16,18,20257,11,15,15,13,-7,0,0,-1,7,7,5,4,1,7,7,7
2009,1,16,19,19762,10,16,14,12,-7,0,0,0,7,8,4,3,0,7,8,7
2009,1,16,20,19150,9,16,14,12,-7,1,0,0,9,7,3,3,0,7,7,7
2009,1,16,21,18229,8,16,12,12,-7,2,0,0,9,6,3,3,0,8,7,7
2009,1,16,22,17051,7,17,12,12,-7,4,0,1,9,6,2,2,0,9,7,7
2009,1,16,23,15847,6,17,12,12,-8,5,2,2,7,5,2,2,0,9,7,8
2009,1,17,0,15074,5,18,13,15,-8,6,6,4,8,6,5,3,0,10,9,10
2009,1,17,1,14611,4,18,13,15,-9,7,8,5,8,5,5,4,0,9,9,10
2009,1,17,2,14396,4,19,13,16,-9,9,8,7,8,4,5,4,0,10,9,10
2009,1,17,3,14331,3,19,15,16,-9,11,10,8,9,4,6,5,0,10,10,10
2009,1,17,4,14444,2,20,16,16,-9,12,11,10,7,4,6,5,0,10,10,10
2009,1,17,5,14861,1,20,17,17,-9,14,12,11,7,4,7,6,0,10,10,10
2009,1,17,6,15715,2,20,18,18,-9,15,13,12,6,4,7,6,0,10,10,10
2009,1,17,7,16570,1,20,19,19,-8,17,14,14,8,4,7,6,1,10,10,10
2009,1,17,8,17533,1,21,21,21,-8,18,17,15,7,4,7,7,1,10,10,10
2009,1,17,9,18089,4,23,22,22,-6,20,19,17,8,4,7,7,0,10,10,10
2009,1,17,10,18186,8,25,25,24,-5,22,21,18,5,4,7,8,0,10,10,10
2009,1,17,11,17959,10,27,26,26,-6,23,22,20,6,5,7,8,1,10,9,10
2009,1,17,12,17592,13,28,28,27,-5,24,23,21,8,5,7,8,1,10,9,10
2009,1,17,13,17217,15,29,29,28,-5,26,25,22,9,5,7,8,1,10,9,10
2009,1,17,14,17038,16,29,30,29,-5,26,25,23,10,6,7,8,1,10,9,10
2009,1,17,15,17109,16,29,30,29,-5,26,25,23,8,5,6,7,1,10,9,10
2009,1,17,16,17952,17,29,31,30,-5,25,26,24,8,5,6,6,4,10,9,10
2009,1,17,17,19213,16,28,30,30,-4,25,25,24,7,5,5,5,3,10,10,10
2009,1,17,18,19049,15,29,30,30,-3,25,25,24,6,5,4,4,3,10,10,10
2009,1,17,19,18502,14,29,30,30,-2,25,25,24,5,6,4,4,3,10,10,10
2009,1,17,20,17933,15,28,29,29,-1,24,24,24,6,5,4,3,5,10,10,10
2009,1,17,21,17154,14,28,29,29,1,24,24,24,6,5,3,3,7,10,9,10
2009,1,17,22,16125,15,27,28,28,0,23,23,23,4,5,2,3,7,10,9,10
2009,1,17,23,15018,15,27,28,27,2,22,23,23,2,4,3,2,7,10,9,10
2009,1,18,0,14122,15,28,25,26,4,24,22,22,3,4,3,2,7,10,10,10
2009,1,18,1,13576,16,28,25,26,6,23,22,22,4,4,3,2,8,10,10,10
2009,1,18,2,13314,16,28,24,25,7,23,21,22,3,4,3,2,8,10,9,10
2009,1,18,3,13177,17,26,23,25,9,22,21,22,5,4,3,2,8,10,9,10
2009,1,18,4,13213,17,25,23,25,11,21,20,22,8,4,3,2,8,10,8,10
2009,1,18,5,13453,17,25,22,25,13,21,20,22,6,4,3,2,6,9,8,9
2009,1,18,6,13974,17,24,21,24,14,21,19,21,7,4,3,3,8,9,8,9
2009,1,18,7,14602,18,24,20,24,15,20,18,21,8,4,3,3,5,9,9,9
2009,1,18,8,15536,19,25,22,25,16,20,19,21,7,4,4,3,4,9,9,9
2009,1,18,9,16443,20,27,23,26,17,21,19,22,5,4,3,4,7,8,8,9
2009,1,18,10,16989,20,29,26,28,17,22,20,22,6,5,4,4,8,9,8,8
2009,1,18,11,17328,21,30,28,30,18,22,20,23,5,5,4,4,7,10,8,8
2009,1,18,12,17391,23,31,31,31,19,23,20,23,3,6,5,5,8,9,8,8
2009,1,18,13,17221,22,33,32,32,18,23,20,23,2,6,6,5,6,9,7,8
2009,1,18,14,17009,22,33,34,33,18,23,21,23,3,7,6,6,7,9,7,8
2009,1,18,15,16959,22,32,33,32,18,23,21,22,3,7,6,5,7,9,7,7
2009,1,18,16,17723,22,32,33,32,18,22,21,22,1,8,6,5,6,9,7,7
2009,1,18,17,18889,22,32,32,30,18,22,21,21,4,7,6,5,7,9,7,7
2009,1,18,18,18654,22,30,30,29,18,21,20,20,4,8,6,5,7,9,8,7
2009,1,18,19,17981,22,30,29,28,18,21,20,20,4,8,6,5,7,9,8,8
2009,1,18,20,17270,22,29,27,27,18,20,19,19,5,8,6,6,5,9,8,8
2009,1,18,21,16290,22,27,26,26,19,20,19,19,6,7,6,6,4,10,7,8
2009,1,18,22,15134,22,26,25,25,19,19,18,18,7,7,6,6,7,9,7,9
2009,1,18,23,13990,22,25,24,24,19,19,18,17,6,7,6,6,6,9,6,9
2009,1,19,0,13175,22,22,20,23,20,14,14,17,6,8,4,5,5,8,9,8
2009,1,19,1,12739,22,22,20,22,20,13,13,16,7,8,4,5,2,7,9,8
2009,1,19,2,12541,22,21,19,21,20,12,13,16,6,8,5,6,8,6,8,7
2009,1,19,3,12540,22,19,18,20,19,11,12,15,7,8,5,6,8,6,8,7
2009,1,19,4,12824,22,18,17,19,19,11,11,14,3,8,6,6,8,7,7,7
2009,1,19,5,13622,22,17,16,19,19,10,11,14,3,8,6,6,8,6,7,7
2009,1,19,6,14940,21,16,15,18,19,9,10,13,3,8,6,6,7,7,7,7
2009,1,19,7,15999,21,14,15,18,18,9,10,13,4,8,6,7,6,8,7,7
2009,1,19,8,16817,21,15,17,19,18,10,11,14,5,8,6,7,4,7,7,7
2009,1,19,9,17306,22,17,18,20,18,11,12,14,6,10,6,7,3,6,7,7
2009,1,19,10,17589,23,20,21,22,19,13,12,15,5,9,7,7,3,6,7,8
2009,1,19,11,17562,26,22,22,24,21,14,13,15,4,9,7,8,5,7,7,8
2009,1,19,12,17376,27,24,24,26,22,15,13,15,3,9,8,9,5,7,7,7
2009,1,19,13,17217,29,26,25,27,23,15,14,15,5,8,8,9,5,7,6,8
2009,1,19,14,17029,30,26,26,28,23,15,13,14,6,9,8,9,5,7,6,8
2009,1,19,15,17022,30,25,26,28,23,14,13,14,7,9,8,9,7,7,6,8
2009,1,19,16,17872,30,25,26,27,22,13,13,14,6,10,8,8,6,8,6,8
2009,1,19,17,19373,29,25,25,26,22,12,13,13,5,10,8,8,5,7,7,8
2009,1,19,18,19277,28,24,24,24,22,11,13,13,5,10,8,8,7,8,7,7
2009,1,19,19,18724,28,22,23,22,22,9,13,12,5,10,8,8,7,8,8,7
2009,1,19,20,17883,27,20,22,20,21,8,13,11,3,10,9,7,7,7,7,7
2009,1,19,21,16646,27,19,22,20,21,8,12,10,4,10,9,8,7,6,6,7
2009,1,19,22,15158,26,18,21,18,21,7,12,10,3,10,10,8,8,7,6,7
2009,1,19,23,13835,26,16,20,17,21,6,11,9,4,10,10,8,7,6,6,7
2009,1,20,0,13013,24,15,15,17,20,6,7,10,4,11,7,9,6,6,4,7
2009,1,20,1,12651,24,15,14,17,19,6,6,9,4,10,7,10,7,7,4,7
2009,1,20,2,12497,24,14,13,15,18,5,5,8,6,9,7,10,6,5,4,6
2009,1,20,3,12518,23,13,12,15,16,4,4,8,6,10,7,9,7,5,4,6
2009,1,20,4,12896,22,12,11,13,15,3,3,7,4,9,8,9,6,4,4,6
2009,1,20,5,14080,22,11,10,12,15,3,3,6,6,9,7,9,7,5,4,5
2009,1,20,6,16296,21,9,8,10,14,3,2,5,6,9,7,8,4,5,4,5
2009,1,20,7,17455,21,8,8,10,14,2,2,5,6,9,7,8,5,6,4,5
2009,1,20,8,17646,21,9,9,12,14,3,2,5,7,9,7,8,5,5,4,4
2009,1,20,9,17753,23,12,11,13,14,4,2,6,6,9,7,8,5,4,3,4
2009,1,20,10,17773,26,15,13,16,15,5,2,6,7,9,8,9,4,4,3,3
2009,1,20,11,17496,28,18,16,19,16,6,3,6,10,8,8,9,2,5,3,3
2009,1,20,12,17182,30,21,18,21,17,7,3,7,9,8,8,9,3,6,4,4
2009,1,20,13,17331,31,22,20,23,16,7,4,7,9,8,9,9,3,5,4,4
2009,1,20,14,17132,31,23,21,24,16,7,4,7,7,9,8,9,3,5,4,5
2009,1,20,15,17198,29,23,21,24,16,6,5,7,9,9,8,9,3,5,4,5
2009,1,20,16,18056,28,23,21,24,16,6,5,7,8,10,8,8,3,5,5,5
2009,1,20,17,19523,27,22,20,22,15,6,5,7,7,10,8,8,5,5,5,5
2009,1,20,18,19555,26,21,19,20,14,6,5,6,7,10,7,8,5,7,5,5
2009,1,20,19,19156,24,20,17,18,13,5,5,5,9,11,7,8,5,6,5,5
2009,1,20,20,18408,23,19,16,17,12,5,5,5,10,9,7,8,3,5,4,5
2009,1,20,21,17294,21,18,15,17,10,5,5,6,10,10,7,7,3,4,4,4
2009,1,20,22,15807,19,17,14,17,9,5,5,6,8,10,7,6,3,4,4,4
2009,1,20,23,14431,17,16,14,16,8,4,5,6,9,9,7,7,3,4,4,3
2009,1,21,0,13608,17,16,15,16,8,5,6,7,9,10,8,7,2,5,5,1
2009,1,21,1,13229,16,16,14,15,7,6,6,7,8,10,8,7,3,5,5,2
2009,1,21,2,13096,14,16,14,15,7,6,6,8,8,9,8,7,2,3,5,2
2009,1,21,3,13148,13,15,14,15,6,6,6,8,8,9,8,7,3,3,5,3
2009,1,21,4,13547,13,15,14,15,5,6,6,8,8,9,8,7,3,2,4,3
2009,1,21,5,14696,15,15,14,14,4,7,7,9,7,9,8,8,3,4,4,3
2009,1,21,6,16977,13,14,14,14,4,7,7,8,5,9,8,8,1,4,4,3
2009,1,21,7,18155,10,14,15,14,2,7,7,9,4,9,9,8,1,5,4,3
2009,1,21,8,18286,12,16,17,16,2,9,9,10,6,9,10,9,1,4,4,3
2009,1,21,9,18208,17,19,19,18,3,11,10,11,6,9,11,10,0,4,5,3
2009,1,21,10,18138,18,22,22,22,4,13,11,12,9,10,13,10,0,4,5,3
2009,1,21,11,17970,19,26,25,26,6,14,12,13,10,9,13,11,1,4,5,3
2009,1,21,12,17736,20,29,27,29,5,15,13,14,9,10,13,12,0,4,5,3
2009,1,21,13,17598,22,31,30,31,6,15,14,15,12,10,13,13,1,4,5,4
2009,1,21,14,17433,23,32,32,32,4,16,14,15,10,11,13,13,1,4,5,4
2009,1,21,15,17511,23,32,32,32,5,16,15,16,10,11,13,12,1,4,4,4
2009,1,21,16,18275,23,33,31,32,5,16,16,16,10,11,13,11,1,5,4,4
2009,1,21,17,19887,21,33,30,31,4,16,16,16,9,10,12,11,1,6,4,5
2009,1,21,18,19986,20,31,29,29,4,16,17,16,9,10,12,10,1,6,4,5
2009,1,21,19,19612,19,31,28,28,3,16,17,16,7,11,11,9,2,6,4,5
2009,1,21,20,18853,19,29,27,27,4,16,17,16,9,9,11,9,4,6,3,5
2009,1,21,21,17651,19,28,26,26,5,16,17,16,10,9,10,9,3,6,4,5
2009,1,21,22,16112,17,27,26,26,5,16,17,17,9,8,10,9,3,5,3,5
2009,1,21,23,14729,17,26,25,24,6,16,17,16,10,8,9,8,3,6,4,5
2009,1,22,0,13858,17,25,23,24,6,15,17,18,11,7,6,7,2,7,4,8
2009,1,22,1,13413,17,24,22,23,6,15,17,18,10,6,5,6,3,7,4,8
2009,1,22,2,13248,17,24,22,22,6,15,16,17,9,6,4,5,4,7,4,7
2009,1,22,3,13261,16,22,20,22,5,14,16,17,8,5,4,4,1,6,5,7
2009,1,22,4,13606,16,22,20,21,6,14,16,16,9,4,4,3,1,6,5,7
2009,1,22,5,14742,17,21,18,20,7,14,16,16,8,4,3,3,2,7,6,7
2009,1,22,6,16935,17,21,19,19,8,13,16,15,10,3,3,3,3,7,6,7
2009,1,22,7,18081,17,20,19,20,8,14,15,15,10,3,3,3,2,7,6,6
2009,1,22,8,18147,19,22,21,21,9,16,16,16,11,3,3,3,2,7,7,6
2009,1,22,9,18148,20,25,22,23,10,18,17,17,12,3,3,3,2,7,6,7
2009,1,22,10,18104,22,28,25,26,11,20,19,18,13,4,3,4,5,7,7,7
2009,1,22,11,17939,24,31,28,29,13,22,20,19,13,4,4,4,3,8,7,8
2009,1,22,12,17647,27,33,30,31,15,23,21,20,14,5,5,5,2,7,7,8
2009,1,22,13,17402,29,35,32,33,16,25,22,21,14,6,6,6,2,8,7,8
2009,1,22,14,17163,31,36,33,34,16,26,23,22,16,7,6,6,1,9,7,8
2009,1,22,15,17116,31,36,34,34,17,26,24,22,13,8,6,6,1,9,6,8
2009,1,22,16,17788,32,36,34,34,17,26,25,23,13,8,6,7,1,8,7,8
2009,1,22,17,19327,31,36,34,33,17,27,25,23,10,8,7,6,1,8,7,9
2009,1,22,18,19420,30,36,34,32,17,27,26,22,9,8,7,6,1,9,8,9
2009,1,22,19,18983,29,35,34,31,17,27,26,23,9,9,6,6,1,8,9,9
2009,1,22,20,18237,29,35,33,31,18,27,27,23,9,8,7,6,2,8,8,9
2009,1,22,21,17031,29,34,33,31,17,28,27,24,8,8,7,7,2,9,8,9
2009,1,22,22,15463,28,34,34,31,18,28,27,25,7,8,7,7,2,8,8,10
2009,1,22,23,14081,26,35,33,31,18,28,28,25,8,8,8,8,3,8,8,10
2009,1,23,0,13169,27,35,34,33,18,28,29,27,7,9,8,9,3,8,9,10
2009,1,23,1,12714,24,35,33,32,17,28,28,27,8,8,9,9,3,8,9,10
2009,1,23,2,12517,24,35,33,32,17,27,28,26,6,8,9,9,3,8,8,10
2009,1,23,3,12534,23,34,33,31,17,26,26,25,6,8,9,9,2,8,8,9
2009,1,23,4,12892,23,34,32,31,17,26,26,24,4,7,9,9,2,8,8,9
2009,1,23,5,14019,21,34,31,30,16,25,24,23,3,7,9,10,3,8,8,9
2009,1,23,6,16173,21,33,30,29,16,24,23,22,3,7,9,10,4,8,8,9
2009,1,23,7,17332,22,33,28,28,16,23,21,20,3,7,9,11,2,8,7,9
2009,1,23,8,17474,22,32,28,27,17,22,20,18,2,8,10,12,2,7,6,9
2009,1,23,9,17413,24,31,27,27,18,20,18,17,2,10,11,13,2,6,6,8
2009,1,23,10,17277,27,32,27,27,20,18,17,15,4,10,12,14,4,6,6,7
2009,1,23,11,17067,30,31,27,27,21,17,15,14,5,10,13,15,4,6,5,7
2009,1,23,12,16786,32,30,27,28,21,16,13,13,7,11,14,16,5,6,5,6
2009,1,23,13,16601,33,30,27,29,23,14,11,12,7,12,15,16,4,6,4,6
2009,1,23,14,16371,36,28,26,27,23,12,9,10,11,12,15,16,4,5,3,5
2009,1,23,15,16268,37,26,24,26,25,9,8,9,10,12,14,16,3,4,2,5
2009,1,23,16,16908,37,25,22,25,25,7,6,7,9,12,14,15,4,4,2,4
2009,1,23,17,18230,36,21,21,23,25,5,5,6,8,11,13,15,2,3,2,4
2009,1,23,18,18100,35,19,19,22,25,3,3,5,7,10,12,14,3,3,2,4
2009,1,23,19,17517,34,17,17,20,27,1,2,4,9,10,11,13,2,3,1,4
2009,1,23,20,16828,34,14,15,18,28,0,0,2,9,11,11,13,2,1,1,3
2009,1,23,21,15907,35,13,13,16,29,0,-2,0,10,11,10,12,3,2,2,3
2009,1,23,22,14687,35,11,11,14,30,-1,-4,-1,8,10,9,11,3,2,1,2
2009,1,23,23,13424,35,10,9,12,30,-1,-4,-2,9,11,9,11,4,2,1,2
2009,1,24,0,12483,35,8,8,12,29,-3,-5,-3,11,9,8,11,3,2,0,1
2009,1,24,1,11955,35,7,7,10,29,-3,-5,-3,11,10,7,10,4,2,0,1
2009,1,24,2,11664,35,7,6,9,28,-3,-5,-4,11,8,6,9,4,2,0,1
2009,1,24,3,11560,35,6,6,8,28,-4,-5,-4,10,8,6,8,6,1,1,1
2009,1,24,4,11653,36,6,6,7,26,-4,-5,-5,12,7,5,7,5,1,1,0
2009,1,24,5,12039,36,5,5,6,24,-4,-5,-5,13,6,5,6,4,1,1,1
2009,1,24,6,12844,35,4,5,6,21,-5,-5,-5,14,7,5,6,4,2,1,1
2009,1,24,7,13738,34,3,6,6,20,-4,-4,-4,18,7,4,5,3,3,2,1
2009,1,24,8,14906,32,4,8,8,17,-3,-3,-3,17,7,5,6,2,3,2,2
2009,1,24,9,15748,30,7,10,10,13,-1,-1,-1,16,7,5,6,2,3,2,3
2009,1,24,10,16124,28,12,14,14,10,0,0,0,18,8,6,7,2,3,3,4
2009,1,24,11,16148,28,16,17,17,9,1,0,1,18,8,7,9,1,3,3,5
2009,1,24,12,15938,27,18,19,19,8,1,1,1,19,9,8,10,1,5,3,5
2009,1,24,13,15609,26,21,21,22,7,2,2,2,19,9,9,10,1,5,3,5
2009,1,24,14,15422,26,22,22,23,5,2,3,2,18,10,9,10,1,5,3,5
2009,1,24,15,15517,25,21,23,23,2,2,3,2,16,10,9,10,1,5,3,5
2009,1,24,16,16289,23,22,23,23,0,2,3,2,18,10,8,10,1,5,4,6
2009,1,24,17,17914,20,21,21,22,-1,2,3,2,17,10,8,9,0,5,4,5
2009,1,24,18,18048,18,19,20,21,-2,2,3,3,17,9,7,8,0,7,4,6
2009,1,24,19,17636,16,19,19,20,-3,3,3,3,15,10,6,7,0,6,5,6
2009,1,24,20,17182,15,17,18,19,-3,3,3,3,11,9,6,6,0,5,5,6
2009,1,24,21,16517,13,16,17,18,-4,3,3,4,11,8,5,7,0,5,5,6
2009,1,24,22,15582,12,15,16,17,-4,2,3,4,10,8,5,6,0,5,5,6
2009,1,24,23,14631,10,14,15,16,-4,2,3,4,11,8,5,7,0,5,5,6
2009,1,25,0,13842,9,15,15,17,-5,3,5,4,9,7,5,6,0,6,7,7
2009,1,25,1,13407,8,13,14,15,-5,3,5,4,7,7,5,5,0,5,6,6
2009,1,25,2,13203,7,13,13,14,-5,2,4,4,8,7,5,5,0,3,5,5
2009,1,25,3,13189,6,11,12,13,-6,2,4,3,6,6,5,4,0,3,4,5
2009,1,25,4,13306,4,10,11,12,-5,1,3,3,4,6,4,3,0,3,3,4
2009,1,25,5,13649,3,9,9,11,-6,0,3,3,3,6,4,3,0,4,3,4
2009,1,25,6,14259,2,9,8,10,-6,0,2,3,5,6,4,4,0,4,4,4
2009,1,25,7,14972,2,7,8,11,-5,0,2,3,7,6,4,4,1,4,5,4
2009,1,25,8,15947,3,9,9,12,-4,0,2,3,8,5,4,4,1,4,4,4
2009,1,25,9,16500,8,11,12,14,-2,1,3,4,8,5,4,4,1,4,4,5
2009,1,25,10,16715,11,15,14,17,-1,3,3,4,9,6,4,4,1,5,4,5
2009,1,25,11,16755,15,17,17,20,0,3,4,5,10,5,5,4,1,5,4,5
2009,1,25,12,16621,18,19,19,22,1,3,5,5,13,6,5,5,1,7,4,5
2009,1,25,13,16304,19,21,21,23,0,4,5,5,14,6,5,5,1,7,4,6
2009,1,25,14,16071,21,22,22,24,0,4,5,5,13,7,5,6,0,6,4,7
2009,1,25,15,16199,22,22,22,24,0,4,5,5,11,8,5,6,2,6,4,7
2009,1,25,16,17171,21,23,22,24,0,4,5,5,12,8,5,5,3,5,5,8
2009,1,25,17,18739,21,22,21,23,1,4,5,5,11,8,4,5,5,5,5,8
2009,1,25,18,18794,21,21,19,22,1,4,6,5,11,8,4,4,4,5,5,8
2009,1,25,19,18322,21,20,18,21,2,4,6,5,8,8,3,3,4,4,6,8
2009,1,25,20,17657,19,19,17,20,1,4,6,6,7,8,4,3,4,4,5,8
2009,1,25,21,16599,18,18,17,19,1,4,6,5,7,8,4,4,2,4,5,8
2009,1,25,22,15376,16,17,15,18,0,4,6,5,6,7,3,4,1,5,5,8
2009,1,25,23,14264,14,17,15,18,0,4,6,6,7,7,4,4,1,5,5,7
2009,1,26,0,13541,12,17,15,17,0,7,5,5,6,7,4,5,1,7,3,7
2009,1,26,1,13237,11,17,14,16,-1,7,6,5,6,7,4,5,1,7,3,7
2009,1,26,2,13184,10,17,14,15,-1,7,5,5,7,6,4,5,1,8,4,7
2009,1,26,3,13286,8,16,14,14,-1,7,5,5,5,7,4,5,1,7,5,8
2009,1,26,4,13692,8,15,13,14,-2,6,5,5,4,7,3,4,3,7,5,8
2009,1,26,5,14879,7,14,13,13,-2,6,5,5,5,7,4,4,3,8,5,8
2009,1,26,6,17205,7,14,12,12,-2,6,5,4,5,7,4,4,1,8,5,7
2009,1,26,7,18416,6,13,11,13,-3,6,4,4,5,6,4,4,1,7,5,7
2009,1,26,8,18584,7,14,13,14,-2,6,4,5,5,7,4,4,1,6,5,7
2009,1,26,9,18510,10,16,16,16,0,7,5,6,6,7,4,4,1,6,5,7
2009,1,26,10,18416,15,19,18,19,2,7,5,7,5,8,5,5,1,6,5,7
2009,1,26,11,18208,17,21,22,21,2,7,6,7,3,8,5,5,1,5,5,7
2009,1,26,12,17954,19,23,24,23,3,7,6,7,3,8,6,6,1,6,4,7
2009,1,26,13,17702,21,25,26,26,4,7,7,7,6,8,5,6,1,6,4,6
2009,1,26,14,17410,21,26,27,26,4,7,7,8,6,8,5,6,1,5,4,6
2009,1,26,15,17426,22,25,27,26,4,6,7,8,8,8,5,5,1,4,4,6
2009,1,26,16,18090,22,26,26,26,4,5,7,8,7,8,5,4,2,3,4,6
2009,1,26,17,19766,22,24,25,25,3,5,8,8,5,8,4,4,1,3,4,6
2009,1,26,18,19987,20,23,23,24,3,4,8,8,4,7,4,3,1,3,5,6
2009,1,26,19,19581,18,21,21,22,3,4,8,9,6,7,3,2,1,2,6,6
2009,1,26,20,18851,17,19,19,21,3,4,8,9,2,6,3,2,1,2,6,7
2009,1,26,21,17625,15,18,18,21,4,4,8,9,4,6,2,3,1,3,6,8
2009,1,26,22,16061,16,17,17,20,3,3,8,9,5,5,2,3,4,3,6,8
